Discipline,Specialty,Year,OutDiscRef,OutDiscCit
Psychology,Human Factors,2000,0.55,0.62
Psychology,Human Factors,2001,0.52,0.6
Psychology,Human Factors,2002,0.52,0.59
Psychology,Human Factors,2003,0.51,0.6
Psychology,Human Factors,2004,0.53,0.61
Psychology,Human Factors,2005,0.58,0.61
Psychology,Human Factors,2006,0.56,0.6
Psychology,Human Factors,2007,0.56,0.59
Psychology,Human Factors,2008,0.56,0.6
Psychology,Human Factors,2009,0.58,0.58
Psychology,Human Factors,2010,0.59,0.58
Psychology,Human Factors,2011,0.58,0.57
Psychology,Human Factors,2012,0.59,0.54
Psychology,Human Factors,2013,0.57,0.52
Psychology,Human Factors,2014,0.59,0.49
Psychology,Miscellaneous Psychology,1950,0.36,0.48
Psychology,Miscellaneous Psychology,1951,0.38,0.7
Psychology,Miscellaneous Psychology,1952,0.35,0.52
Psychology,Miscellaneous Psychology,1953,0.36,0.54
Psychology,Miscellaneous Psychology,1954,0.28,0.49
Psychology,Miscellaneous Psychology,1955,0.32,0.42
Psychology,Miscellaneous Psychology,1956,0.41,0.45
Psychology,Miscellaneous Psychology,1957,0.34,0.4
Psychology,Miscellaneous Psychology,1958,0.37,0.51
Psychology,Miscellaneous Psychology,1959,0.38,0.49
Psychology,Miscellaneous Psychology,1960,0.29,0.7
Psychology,Miscellaneous Psychology,1961,0.3,0.41
Psychology,Miscellaneous Psychology,1962,0.39,0.46
Psychology,Miscellaneous Psychology,1963,0.4,0.47
Psychology,Miscellaneous Psychology,1964,0.38,0.56
Psychology,Miscellaneous Psychology,1965,0.35,0.48
Psychology,Miscellaneous Psychology,1966,0.38,0.51
Psychology,Miscellaneous Psychology,1967,0.36,0.5
Psychology,Miscellaneous Psychology,1968,0.34,0.51
Psychology,Miscellaneous Psychology,1969,0.35,0.47
Psychology,Miscellaneous Psychology,1970,0.34,0.48
Psychology,Miscellaneous Psychology,1971,0.39,0.64
Psychology,Miscellaneous Psychology,1972,0.35,0.46
Psychology,Miscellaneous Psychology,1973,0.36,0.5
Psychology,Miscellaneous Psychology,1974,0.36,0.5
Psychology,Miscellaneous Psychology,1975,0.38,0.48
Psychology,Miscellaneous Psychology,1976,0.38,0.48
Psychology,Miscellaneous Psychology,1977,0.39,0.46
Psychology,Miscellaneous Psychology,1978,0.42,0.49
Psychology,Miscellaneous Psychology,1979,0.41,0.49
Psychology,Miscellaneous Psychology,1980,0.43,0.49
Psychology,Miscellaneous Psychology,1981,0.41,0.45
Psychology,Miscellaneous Psychology,1982,0.42,0.48
Psychology,Miscellaneous Psychology,1983,0.4,0.47
Psychology,Miscellaneous Psychology,1984,0.42,0.47
Psychology,Miscellaneous Psychology,1985,0.43,0.49
Psychology,Miscellaneous Psychology,1986,0.43,0.49
Psychology,Miscellaneous Psychology,1987,0.43,0.51
Psychology,Miscellaneous Psychology,1988,0.42,0.47
Psychology,Miscellaneous Psychology,1989,0.44,0.47
Psychology,Miscellaneous Psychology,1990,0.45,0.5
Psychology,Miscellaneous Psychology,1991,0.43,0.5
Psychology,Miscellaneous Psychology,1992,0.46,0.5
Psychology,Miscellaneous Psychology,1993,0.44,0.52
Psychology,Miscellaneous Psychology,1994,0.44,0.51
Psychology,Miscellaneous Psychology,1995,0.48,0.54
Psychology,Miscellaneous Psychology,1996,0.48,0.54
Psychology,Miscellaneous Psychology,1997,0.49,0.56
Psychology,Miscellaneous Psychology,1998,0.49,0.57
Psychology,Miscellaneous Psychology,1999,0.49,0.57
Psychology,Miscellaneous Psychology,2000,0.5,0.59
Psychology,Miscellaneous Psychology,2001,0.48,0.57
Psychology,Miscellaneous Psychology,2002,0.49,0.58
Psychology,Miscellaneous Psychology,2003,0.51,0.61
Psychology,Miscellaneous Psychology,2004,0.5,0.59
Psychology,Miscellaneous Psychology,2005,0.52,0.58
Psychology,Miscellaneous Psychology,2006,0.52,0.59
Psychology,Miscellaneous Psychology,2007,0.54,0.61
Psychology,Miscellaneous Psychology,2008,0.55,0.61
Psychology,Miscellaneous Psychology,2009,0.53,0.59
Psychology,Miscellaneous Psychology,2010,0.54,0.58
Psychology,Miscellaneous Psychology,2011,0.54,0.58
Psychology,Miscellaneous Psychology,2012,0.54,0.57
Psychology,Miscellaneous Psychology,2013,0.55,0.58
Psychology,Miscellaneous Psychology,2014,0.55,0.51
Psychology,Psychoanalysis,1950,0.47,0.38
Psychology,Psychoanalysis,1951,0.58,0.44
Psychology,Psychoanalysis,1952,0.57,0.49
Psychology,Psychoanalysis,1953,0.52,0.41
Psychology,Psychoanalysis,1954,0.45,0.41
Psychology,Psychoanalysis,1955,0.55,0.46
Psychology,Psychoanalysis,1956,0.48,0.42
Psychology,Psychoanalysis,1957,0.58,0.42
Psychology,Psychoanalysis,1958,0.44,0.43
Psychology,Psychoanalysis,1959,0.38,0.44
Psychology,Psychoanalysis,1960,0.41,0.43
Psychology,Psychoanalysis,1961,0.38,0.46
Psychology,Psychoanalysis,1962,0.44,0.37
Psychology,Psychoanalysis,1963,0.46,0.43
Psychology,Psychoanalysis,1964,0.4,0.43
Psychology,Psychoanalysis,1965,0.42,0.43
Psychology,Psychoanalysis,1966,0.4,0.41
Psychology,Psychoanalysis,1967,0.38,0.52
Psychology,Psychoanalysis,1968,0.4,0.44
Psychology,Psychoanalysis,1969,0.38,0.35
Psychology,Psychoanalysis,1970,0.4,0.45
Psychology,Psychoanalysis,1971,0.43,0.43
Psychology,Psychoanalysis,1972,0.51,0.37
Psychology,Psychoanalysis,1973,0.44,0.4
Psychology,Psychoanalysis,1974,0.43,0.4
Psychology,Psychoanalysis,1975,0.44,0.36
Psychology,Psychoanalysis,1976,0.46,0.39
Psychology,Psychoanalysis,1977,0.47,0.35
Psychology,Psychoanalysis,1978,0.46,0.33
Psychology,Psychoanalysis,1979,0.43,0.3
Psychology,Psychoanalysis,1980,0.45,0.3
Psychology,Psychoanalysis,1981,0.47,0.31
Psychology,Psychoanalysis,1982,0.47,0.3
Psychology,Psychoanalysis,1983,0.44,0.29
Psychology,Psychoanalysis,1984,0.45,0.33
Psychology,Psychoanalysis,1985,0.46,0.33
Psychology,Psychoanalysis,1986,0.44,0.32
Psychology,Psychoanalysis,1987,0.5,0.32
Psychology,Psychoanalysis,1988,0.45,0.31
Psychology,Psychoanalysis,1989,0.46,0.35
Psychology,Psychoanalysis,1990,0.41,0.3
Psychology,Psychoanalysis,1991,0.4,0.33
Psychology,Psychoanalysis,1992,0.43,0.33
Psychology,Psychoanalysis,1993,0.37,0.29
Psychology,Psychoanalysis,1994,0.38,0.28
Psychology,Psychoanalysis,1995,0.4,0.26
Psychology,Psychoanalysis,1996,0.42,0.27
Psychology,Psychoanalysis,1997,0.45,0.33
Psychology,Psychoanalysis,1998,0.47,0.28
Psychology,Psychoanalysis,1999,0.39,0.27
Psychology,Psychoanalysis,2000,0.43,0.28
Psychology,Psychoanalysis,2001,0.47,0.3
Psychology,Psychoanalysis,2002,0.43,0.32
Psychology,Psychoanalysis,2003,0.45,0.31
Psychology,Psychoanalysis,2004,0.38,0.29
Psychology,Psychoanalysis,2005,0.46,0.28
Psychology,Psychoanalysis,2006,0.43,0.3
Psychology,Psychoanalysis,2007,0.42,0.28
Psychology,Psychoanalysis,2008,0.44,0.35
Psychology,Psychoanalysis,2009,0.47,0.32
Psychology,Psychoanalysis,2010,0.45,0.37
Psychology,Psychoanalysis,2011,0.43,0.31
Psychology,Psychoanalysis,2012,0.47,0.26
Psychology,Psychoanalysis,2013,0.45,0.26
Psychology,Psychoanalysis,2014,0.46,0.2
Psychology,Social Psychology,1950,0.43,0.34
Psychology,Social Psychology,1951,0.27,0.3
Psychology,Social Psychology,1952,0.31,0.32
Psychology,Social Psychology,1953,0.32,0.37
Psychology,Social Psychology,1954,0.31,0.51
Psychology,Social Psychology,1955,0.3,0.41
Psychology,Social Psychology,1956,0.3,0.34
Psychology,Social Psychology,1957,0.31,0.36
Psychology,Social Psychology,1958,0.3,0.29
Psychology,Social Psychology,1959,0.31,0.47
Psychology,Social Psychology,1960,0.29,0.39
Psychology,Social Psychology,1961,0.27,0.35
Psychology,Social Psychology,1962,0.33,0.35
Psychology,Social Psychology,1963,0.33,0.37
Psychology,Social Psychology,1964,0.32,0.37
Psychology,Social Psychology,1965,0.26,0.36
Psychology,Social Psychology,1966,0.28,0.3
Psychology,Social Psychology,1967,0.26,0.53
Psychology,Social Psychology,1968,0.28,0.4
Psychology,Social Psychology,1969,0.25,0.34
Psychology,Social Psychology,1970,0.27,0.37
Psychology,Social Psychology,1971,0.26,0.4
Psychology,Social Psychology,1972,0.27,0.36
Psychology,Social Psychology,1973,0.25,0.35
Psychology,Social Psychology,1974,0.3,0.34
Psychology,Social Psychology,1975,0.28,0.35
Psychology,Social Psychology,1976,0.28,0.38
Psychology,Social Psychology,1977,0.29,0.38
Psychology,Social Psychology,1978,0.28,0.37
Psychology,Social Psychology,1979,0.26,0.44
Psychology,Social Psychology,1980,0.31,0.43
Psychology,Social Psychology,1981,0.3,0.4
Psychology,Social Psychology,1982,0.28,0.37
Psychology,Social Psychology,1983,0.27,0.38
Psychology,Social Psychology,1984,0.28,0.41
Psychology,Social Psychology,1985,0.29,0.41
Psychology,Social Psychology,1986,0.28,0.42
Psychology,Social Psychology,1987,0.27,0.37
Psychology,Social Psychology,1988,0.28,0.42
Psychology,Social Psychology,1989,0.29,0.4
Psychology,Social Psychology,1990,0.31,0.41
Psychology,Social Psychology,1991,0.29,0.38
Psychology,Social Psychology,1992,0.27,0.42
Psychology,Social Psychology,1993,0.28,0.38
Psychology,Social Psychology,1994,0.27,0.36
Psychology,Social Psychology,1995,0.29,0.38
Psychology,Social Psychology,1996,0.26,0.4
Psychology,Social Psychology,1997,0.27,0.39
Psychology,Social Psychology,1998,0.28,0.38
Psychology,Social Psychology,1999,0.28,0.41
Psychology,Social Psychology,2000,0.27,0.4
Psychology,Social Psychology,2001,0.25,0.41
Psychology,Social Psychology,2002,0.28,0.4
Psychology,Social Psychology,2003,0.29,0.4
Psychology,Social Psychology,2004,0.3,0.42
Psychology,Social Psychology,2005,0.3,0.41
Psychology,Social Psychology,2006,0.29,0.4
Psychology,Social Psychology,2007,0.31,0.41
Psychology,Social Psychology,2008,0.29,0.38
Psychology,Social Psychology,2009,0.3,0.4
Psychology,Social Psychology,2010,0.3,0.38
Psychology,Social Psychology,2011,0.3,0.37
Psychology,Social Psychology,2012,0.32,0.39
Psychology,Social Psychology,2013,0.33,0.35
Psychology,Social Psychology,2014,0.32,0.28
Social Sciences,Anthropology and Archaeology,1950,0.41,0.37
Social Sciences,Anthropology and Archaeology,1951,0.36,0.42
Social Sciences,Anthropology and Archaeology,1952,0.36,0.46
Social Sciences,Anthropology and Archaeology,1953,0.43,0.42
Social Sciences,Anthropology and Archaeology,1954,0.3,0.4
Social Sciences,Anthropology and Archaeology,1955,0.32,0.46
Social Sciences,Anthropology and Archaeology,1956,0.26,0.31
Social Sciences,Anthropology and Archaeology,1957,0.18,0.3
Social Sciences,Anthropology and Archaeology,1958,0.34,0.32
Social Sciences,Anthropology and Archaeology,1959,0.4,0.3
Social Sciences,Anthropology and Archaeology,1960,0.33,0.34
Social Sciences,Anthropology and Archaeology,1961,0.3,0.28
Social Sciences,Anthropology and Archaeology,1962,0.36,0.32
Social Sciences,Anthropology and Archaeology,1963,0.39,0.34
Social Sciences,Anthropology and Archaeology,1964,0.38,0.41
Social Sciences,Anthropology and Archaeology,1965,0.33,0.36
Social Sciences,Anthropology and Archaeology,1966,0.31,0.3
Social Sciences,Anthropology and Archaeology,1967,0.28,0.34
Social Sciences,Anthropology and Archaeology,1968,0.29,0.35
Social Sciences,Anthropology and Archaeology,1969,0.23,0.31
Social Sciences,Anthropology and Archaeology,1970,0.3,0.35
Social Sciences,Anthropology and Archaeology,1971,0.35,0.35
Social Sciences,Anthropology and Archaeology,1972,0.49,0.35
Social Sciences,Anthropology and Archaeology,1973,0.43,0.39
Social Sciences,Anthropology and Archaeology,1974,0.44,0.37
Social Sciences,Anthropology and Archaeology,1975,0.47,0.35
Social Sciences,Anthropology and Archaeology,1976,0.44,0.39
Social Sciences,Anthropology and Archaeology,1977,0.43,0.39
Social Sciences,Anthropology and Archaeology,1978,0.45,0.34
Social Sciences,Anthropology and Archaeology,1979,0.43,0.38
Social Sciences,Anthropology and Archaeology,1980,0.43,0.34
Social Sciences,Anthropology and Archaeology,1981,0.42,0.38
Social Sciences,Anthropology and Archaeology,1982,0.45,0.36
Social Sciences,Anthropology and Archaeology,1983,0.5,0.36
Social Sciences,Anthropology and Archaeology,1984,0.47,0.38
Social Sciences,Anthropology and Archaeology,1985,0.53,0.35
Social Sciences,Anthropology and Archaeology,1986,0.48,0.38
Social Sciences,Anthropology and Archaeology,1987,0.47,0.35
Social Sciences,Anthropology and Archaeology,1988,0.48,0.36
Social Sciences,Anthropology and Archaeology,1989,0.44,0.37
Social Sciences,Anthropology and Archaeology,1990,0.51,0.38
Social Sciences,Anthropology and Archaeology,1991,0.54,0.39
Social Sciences,Anthropology and Archaeology,1992,0.52,0.39
Social Sciences,Anthropology and Archaeology,1993,0.51,0.38
Social Sciences,Anthropology and Archaeology,1994,0.5,0.39
Social Sciences,Anthropology and Archaeology,1995,0.52,0.39
Social Sciences,Anthropology and Archaeology,1996,0.52,0.37
Social Sciences,Anthropology and Archaeology,1997,0.53,0.4
Social Sciences,Anthropology and Archaeology,1998,0.55,0.44
Social Sciences,Anthropology and Archaeology,1999,0.53,0.45
Social Sciences,Anthropology and Archaeology,2000,0.49,0.42
Social Sciences,Anthropology and Archaeology,2001,0.55,0.46
Social Sciences,Anthropology and Archaeology,2002,0.54,0.43
Social Sciences,Anthropology and Archaeology,2003,0.57,0.48
Social Sciences,Anthropology and Archaeology,2004,0.55,0.48
Social Sciences,Anthropology and Archaeology,2005,0.57,0.46
Social Sciences,Anthropology and Archaeology,2006,0.57,0.48
Social Sciences,Anthropology and Archaeology,2007,0.59,0.47
Social Sciences,Anthropology and Archaeology,2008,0.57,0.48
Social Sciences,Anthropology and Archaeology,2009,0.58,0.47
Social Sciences,Anthropology and Archaeology,2010,0.58,0.47
Social Sciences,Anthropology and Archaeology,2011,0.58,0.47
Social Sciences,Anthropology and Archaeology,2012,0.57,0.45
Social Sciences,Anthropology and Archaeology,2013,0.56,0.43
Social Sciences,Anthropology and Archaeology,2014,0.54,0.35
Social Sciences,Area Studies,1962,0.19,0.31
Social Sciences,Area Studies,1963,0.11,0.25
Social Sciences,Area Studies,1964,0.13,0.26
Social Sciences,Area Studies,1965,0.13,0.26
Social Sciences,Area Studies,1966,0.15,0.26
Social Sciences,Area Studies,1967,0.2,0.27
Social Sciences,Area Studies,1968,0.19,0.24
Social Sciences,Area Studies,1969,0.16,0.25
Social Sciences,Area Studies,1970,0.13,0.24
Social Sciences,Area Studies,1971,0.14,0.29
Social Sciences,Area Studies,1972,0.18,0.27
Social Sciences,Area Studies,1973,0.11,0.22
Social Sciences,Area Studies,1974,0.21,0.26
Social Sciences,Area Studies,1975,0.14,0.27
Social Sciences,Area Studies,1976,0.19,0.25
Social Sciences,Area Studies,1977,0.16,0.26
Social Sciences,Area Studies,1978,0.27,0.25
Social Sciences,Area Studies,1979,0.18,0.25
Social Sciences,Area Studies,1980,0.26,0.28
Social Sciences,Area Studies,1981,0.19,0.32
Social Sciences,Area Studies,1982,0.24,0.29
Social Sciences,Area Studies,1983,0.24,0.28
Social Sciences,Area Studies,1984,0.23,0.27
Social Sciences,Area Studies,1985,0.21,0.31
Social Sciences,Area Studies,1986,0.23,0.27
Social Sciences,Area Studies,1987,0.23,0.26
Social Sciences,Area Studies,1988,0.22,0.28
Social Sciences,Area Studies,1989,0.21,0.26
Social Sciences,Area Studies,1990,0.24,0.24
Social Sciences,Area Studies,1991,0.25,0.26
Social Sciences,Area Studies,1992,0.24,0.24
Social Sciences,Area Studies,1993,0.21,0.23
Social Sciences,Area Studies,1994,0.23,0.24
Social Sciences,Area Studies,1995,0.2,0.24
Social Sciences,Area Studies,1996,0.17,0.23
Social Sciences,Area Studies,1997,0.19,0.25
Social Sciences,Area Studies,1998,0.17,0.26
Social Sciences,Area Studies,1999,0.16,0.23
Social Sciences,Area Studies,2000,0.21,0.24
Social Sciences,Area Studies,2001,0.2,0.24
Social Sciences,Area Studies,2002,0.22,0.24
Social Sciences,Area Studies,2003,0.17,0.23
Social Sciences,Area Studies,2004,0.17,0.25
Social Sciences,Area Studies,2005,0.19,0.25
Social Sciences,Area Studies,2006,0.18,0.22
Social Sciences,Area Studies,2007,0.2,0.26
Social Sciences,Area Studies,2008,0.2,0.24
Social Sciences,Area Studies,2009,0.21,0.23
Social Sciences,Area Studies,2010,0.23,0.24
Social Sciences,Area Studies,2011,0.27,0.23
Social Sciences,Area Studies,2012,0.2,0.2
Social Sciences,Area Studies,2013,0.19,0.17
Social Sciences,Area Studies,2014,0.2,0.11
Social Sciences,Criminology,1958,0.59,0.49
Social Sciences,Criminology,1963,0.6,0.5
Social Sciences,Criminology,1964,0.57,0.41
Social Sciences,Criminology,1965,0.64,0.53
Social Sciences,Criminology,1967,0.41,0.38
Social Sciences,Criminology,1968,0.67,0.52
Social Sciences,Criminology,1969,0.66,0.42
Social Sciences,Criminology,1970,0.48,0.44
Social Sciences,Criminology,1971,0.47,0.41
Social Sciences,Criminology,1972,0.47,0.45
Social Sciences,Criminology,1973,0.49,0.38
Social Sciences,Criminology,1974,0.46,0.4
Social Sciences,Criminology,1975,0.52,0.38
Social Sciences,Criminology,1976,0.45,0.4
Social Sciences,Criminology,1977,0.45,0.31
Social Sciences,Criminology,1978,0.48,0.45
Social Sciences,Criminology,1979,0.49,0.31
Social Sciences,Criminology,1980,0.46,0.35
Social Sciences,Criminology,1981,0.43,0.36
Social Sciences,Criminology,1982,0.39,0.35
Social Sciences,Criminology,1983,0.38,0.4
Social Sciences,Criminology,1984,0.4,0.4
Social Sciences,Criminology,1985,0.39,0.37
Social Sciences,Criminology,1986,0.4,0.44
Social Sciences,Criminology,1987,0.39,0.39
Social Sciences,Criminology,1988,0.4,0.39
Social Sciences,Criminology,1989,0.41,0.37
Social Sciences,Criminology,1990,0.46,0.43
Social Sciences,Criminology,1991,0.42,0.43
Social Sciences,Criminology,1992,0.45,0.38
Social Sciences,Criminology,1993,0.45,0.4
Social Sciences,Criminology,1994,0.42,0.39
Social Sciences,Criminology,1995,0.49,0.43
Social Sciences,Criminology,1996,0.48,0.41
Social Sciences,Criminology,1997,0.45,0.4
Social Sciences,Criminology,1998,0.45,0.35
Social Sciences,Criminology,1999,0.43,0.37
Social Sciences,Criminology,2000,0.44,0.34
Social Sciences,Criminology,2001,0.46,0.38
Social Sciences,Criminology,2002,0.45,0.41
Social Sciences,Criminology,2003,0.45,0.39
Social Sciences,Criminology,2004,0.48,0.4
Social Sciences,Criminology,2005,0.49,0.41
Social Sciences,Criminology,2006,0.48,0.4
Social Sciences,Criminology,2007,0.5,0.4
Social Sciences,Criminology,2008,0.49,0.41
Social Sciences,Criminology,2009,0.51,0.41
Social Sciences,Criminology,2010,0.48,0.38
Social Sciences,Criminology,2011,0.51,0.41
Social Sciences,Criminology,2012,0.5,0.38
Social Sciences,Criminology,2013,0.49,0.36
Social Sciences,Criminology,2014,0.5,0.36
Social Sciences,Demography,1955,0.25,0.39
Social Sciences,Demography,1956,0.53,0.44
Social Sciences,Demography,1957,0.65,0.49
Social Sciences,Demography,1958,0.78,0.45
Social Sciences,Demography,1959,0.74,0.41
Social Sciences,Demography,1960,0.51,0.34
Social Sciences,Demography,1961,0.61,0.32
Social Sciences,Demography,1962,0.83,0.6
